542,Hurdegaryp,Friesland,53.21333,5.94137,4510
543,Jistrum,Friesland,53.21158,6.06668,555
544,Mûnein,Friesland,53.25269,5.92026,570
545,Noardburgum,Friesland,53.22135,6.00523,2385
546,Oentsjerk,Friesland,53.25,5.9,1790
547,Ryptsjerk,Friesland,53.22238,5.91717,811
548,Sumar,Friesland,53.18333,6,935
549,Suwâld,Friesland,53.17826,5.9273,555
550,Tytsjerk,Friesland,53.21343,5.90961,1400
551,Wyns,Friesland,53.25,5.83333,191
552,Vlieland,Friesland,53.29703,5.07431,1025
553,Achlum,Friesland,53.14925,5.48346,525
554,Baaium,Friesland,53.16463,5.63272,0
555,Berltsum,Friesland,53.2437,5.65101,2530
556,Bitgum,Friesland,53.23333,5.68333,0
557,Bitgummole,Friesland,53.2352,5.70469,0
558,Blessum,Friesland,53.18096,5.71014,85
559,Boer,Friesland,53.21585,5.56533,45
560,Boksum,Friesland,53.1779,5.72971,360
561,Deinum,Friesland,53.19182,5.72431,885
562,Dongjum,Friesland,53.20819,5.5438,295
563,Dronryp,Friesland,53.2,5.65,3486
564,Firdgum,Friesland,53.24878,5.56011,60
565,Franeker,Friesland,53.18546,5.54123,12996
566,Herbaijum,Friesland,53.1849,5.49488,210
567,Hitzum,Friesland,53.16576,5.51754,200
568,Ingelum,Friesland,53.22567,5.71589,0
569,"Klooster Lidlum",Friesland,53.22965,5.52411,35
570,Marsum,Friesland,53.2105,5.72637,1185
571,Menaam,Friesland,53.21797,5.66124,2682
572,Minnertsga,Friesland,53.25104,5.59513,1625
573,"Nij Altoenae",Friesland,53.29405,5.65332,295
574,Oosterbierum,Friesland,53.23419,5.51136,455
575,Oudebildtzijl,Friesland,53.30048,5.71849,680
576,Peins,Friesland,53.20513,5.59466,180
577,Pietersbierum,Friesland,53.2157,5.47694,55
578,Ried,Friesland,53.22258,5.58929,405
579,Schalsum,Friesland,53.19724,5.57153,125
580,Sexbierum,Friesland,53.21823,5.48402,1530
581,Skingen,Friesland,53.2,5.61667,0
582,Slappeterp,Friesland,53.21246,5.62054,85
583,Spannum,Friesland,53.14337,5.6074,240
584,St.-Annaparochie,Friesland,53.2762,5.65727,3935
585,St.-Jacobiparochie,Friesland,53.27291,5.60354,1380
586,Tzum,Friesland,53.15899,5.56277,945
587,Tzummarum,Friesland,53.23733,5.54612,1205
588,Vrouwenparochie,Friesland,53.27928,5.70036,515
589,Westhoek,Friesland,53.27599,5.56852,0
590,Wier,Friesland,53.25146,5.62327,200
591,Winsum,Friesland,53.1519,5.63359,995
592,Wjelsryp,Friesland,53.16651,5.60629,360
593,Zweins,Friesland,53.18953,5.60689,110
594,Blesdijke,Friesland,52.83077,6.01429,325
595,Boijl,Friesland,52.90921,6.19972,525
596,"De Blesse",Friesland,52.8428,6.04111,710
597,"De Hoeve",Friesland,52.887,6.08977,300
598,Langelille,Friesland,52.84213,5.84267,125
599,Munnekeburen,Friesland,52.849,5.88516,370
600,Nijeholtpade,Friesland,52.91227,6.0781,375
601,Nijeholtwolde,Friesland,52.89565,5.98618,150
602,Nijelamer,Friesland,52.88591,5.95545,105
603,Nijetrijne,Friesland,52.84306,5.91034,50
604,Noordwolde,Friesland,52.88964,6.14153,3605
605,Oldeholtpade,Friesland,52.89285,6.04754,980
606,Oldeholtwolde,Friesland,52.90621,6.01038,30
607,Oldelamer,Friesland,52.87224,5.93124,190
608,Oldetrijne,Friesland,52.86208,5.94807,170
609,Oosterstreek,Friesland,52.89751,6.16144,555
610,Peperga,Friesland,52.84985,6.05656,60
611,Scherpenzeel,Friesland,52.83222,5.87494,355
612,Slijkenburg,Friesland,52.80694,5.84473,35
613,Sonnega,Friesland,52.87011,5.96824,210
614,Spanga,Friesland,52.81904,5.88382,65
615,Steggerda,Friesland,52.85734,6.07548,810
616,"Ter Idzard",Friesland,52.90371,6.03506,250
617,Vinkega,Friesland,52.874,6.11715,130
618,Wolvega,Friesland,52.87545,5.99691,12730
619,Zandhuizen,Friesland,52.91014,6.15226,0
620,Amen,Drenthe,52.9425,6.61111,80
621,Anderen,Drenthe,53,6.68611,245
622,Anloo,Drenthe,53.04417,6.70139,325
623,Annen,Drenthe,53.0575,6.71944,3405
624,Annerveenschekanaal,Drenthe,53.0775,6.80139,415
625,Balloërveld,Drenthe,53.0162,6.6484,0
626,Balloo,Drenthe,52.99583,6.63056,0
627,Deurze,Drenthe,52.985,6.60972,85
628,Eext,Drenthe,53.0175,6.73472,1225
629,Eexterveen,Drenthe,53.05333,6.80278,430
630,Eexterveenschekanaal,Drenthe,53.05583,6.8375,245
631,Eexterzandvoort,Drenthe,53.035,6.78472,100
632,Ekehaar,Drenthe,52.9525,6.60278,255
633,Eldersloo,Drenthe,52.96583,6.61806,0
634,Eleveld,Drenthe,52.9575,6.58056,0
635,Gasselte,Drenthe,52.97167,6.79444,1495
636,Gasselternijveen,Drenthe,52.98833,6.85278,1780
637,Gasselternijveenschemond,Drenthe,52.99454,6.89821,625
638,Gasteren,Drenthe,53.035,6.66389,395
639,Geelbroek,Drenthe,52.95083,6.57361,0
640,Gieten,Drenthe,53.005,6.76389,4885
641,Gieterveen,Drenthe,53.0275,6.8375,660
642,Grolloo,Drenthe,52.935,6.67222,635
643,Marwijksoord,Drenthe,52.96083,6.65972,0
644,"Nieuw Annerveen",Drenthe,53.06667,6.77639,105
645,Nieuwediep,Drenthe,53.0425,6.85833,250
646,Nijlande,Drenthe,52.97417,6.62778,55
647,Nooitgedacht,Drenthe,52.96833,6.6625,0
648,"Oud Annerveen",Drenthe,53.0875,6.76389,120
649,Papenvoort,Drenthe,52.9525,6.70278,0
650,Rolde,Drenthe,52.98417,6.64861,3740
651,Schipborg,Drenthe,53.075,6.67083,530
652,Schoonloo,Drenthe,52.90583,6.7,175
653,Spijkerboor,Drenthe,53.07667,6.76667,150
654,Vredenheim,Drenthe,52.93833,6.63611,0
655,Assen,Drenthe,52.99667,6.5625,62237
656,Loon,Drenthe,53.01333,6.6125,265
657,Rhee,Drenthe,53.0325,6.56667,40
658,"Ter Aard",Drenthe,53.02583,6.54722,80
659,Ubbena,Drenthe,53.045,6.57222,95
660,Zeijerveen,Drenthe,53.01167,6.51944,0
661,Zeijerveld,Drenthe,53.03667,6.52222,0
662,"1e Exloërmond",Drenthe,52.92686,6.93306,365
663,"2e Exloërmond",Drenthe,52.90917,6.93333,2365
664,"2e Valthermond",Drenthe,52.89417,7.02778,45
665,Borger,Drenthe,52.92333,6.79306,4570
666,Bronneger,Drenthe,52.94667,6.81528,110
667,Bronnegerveen,Drenthe,52.955,6.8375,0
668,Buinen,Drenthe,52.93083,6.83611,750
669,Buinerveen,Drenthe,52.93667,6.87917,430
670,Drouwen,Drenthe,52.95333,6.79583,425
671,Drouwenermond,Drenthe,52.97833,6.90556,530
672,Drouwenerveen,Drenthe,52.96917,6.85,250
673,Ees,Drenthe,52.90833,6.80556,310
674,Eesergroen,Drenthe,52.89,6.77917,85
675,Eeserveen,Drenthe,52.8675,6.76528,0
676,Ellertshaar,Drenthe,52.8925,6.7375,0
677,Exloërveen,Drenthe,52.90667,6.90833,50
678,Exloo,Drenthe,52.8825,6.86389,1525
679,Klijndijk,Drenthe,52.83167,6.85972,685
680,Nieuw-Buinen,Drenthe,52.9625,6.95,4705
681,Odoorn,Drenthe,52.84917,6.85139,1835
682,Odoornerveen,Drenthe,52.845,6.78194,310
683,Valthe,Drenthe,52.84583,6.89444,1095
684,Valthermond,Drenthe,52.88167,6.9625,3385
685,Westdorp,Drenthe,52.905,6.76667,60
686,Zandberg,Drenthe,52.91868,7.02627,55
687,"'t Haantje",Drenthe,52.815,6.82639,0
688,Aalden,Drenthe,52.79,6.71806,1625
689,Benneveld,Drenthe,52.77667,6.74583,140
690,Coevorden,Drenthe,52.66103,6.74046,14600
691,Dalen,Drenthe,52.69917,6.75556,3295
692,Dalerpeel,Drenthe,52.68,6.65972,610
693,Dalerveen,Drenthe,52.69907,6.80697,315
694,"De Kiel",Drenthe,52.86333,6.74861,275
695,Diphoorn,Drenthe,52.77,6.81944,65
696,Erm,Drenthe,52.755,6.81667,385
697,Gees,Drenthe,52.74741,6.68879,530
698,Geesbrug,Drenthe,52.72667,6.63333,725
699,Holsloot,Drenthe,52.72833,6.80278,120
700,Meppen,Drenthe,52.7825,6.69583,305
701,"Nieuwlande Coevorden",Drenthe,52.70089,6.63377,0
702,Noord-Sleen,Drenthe,52.79,6.80556,470
703,Oosterhesselen,Drenthe,52.75417,6.72222,1690
704,Schoonoord,Drenthe,52.84583,6.75556,2030
705,Sleen,Drenthe,52.77167,6.80278,2200
706,Stieltjeskanaal,Drenthe,52.675,6.82917,175
707,Wachtum,Drenthe,52.72417,6.75,280
708,Wezup,Drenthe,52.81083,6.71944,160
709,Wezuperbrug,Drenthe,52.84083,6.71944,170
710,Zweeloo,Drenthe,52.795,6.73056,345
711,Zwinderen,Drenthe,52.72667,6.67639,260
712,Alteveer,Drenthe,53.11167,6.43472,0
713,Ansen,Drenthe,52.78083,6.33611,250
714,"de Wijk",Drenthe,52.67333,6.29028,2495
715,Drogteropslagen,Drenthe,52.6225,6.49861,290
716,Echten,Drenthe,52.71167,6.39722,195
717,Eursinge,Drenthe,52.8375,6.60694,65
718,Kerkenveld,Drenthe,52.66833,6.5,525
719,Koekange,Drenthe,52.69917,6.31667,1085
720,Linde,Drenthe,52.63917,6.44861,110
721,Ruinen,Drenthe,52.7625,6.35417,2610
722,Ruinerwold,Drenthe,52.72333,6.24861,2485
723,Veeningen,Drenthe,52.67,6.36944,300
724,Zuidwolde,Drenthe,52.67167,6.42778,0
725,Barger-Compascuum,Drenthe,52.755,7.04306,0
726,Emmen,Drenthe,52.77917,6.90694,57010
727,Emmer-Compascuum,Drenthe,52.81167,7.04722,8130
728,Erica,Drenthe,52.71417,6.92639,0
729,Klazienaveen,Drenthe,52.72417,6.99028,11919
730,Klazienaveen-Noord,Drenthe,52.77167,7.00278,0
731,Nieuw-Amsterdam,Drenthe,52.71167,6.85556,0
732,Nieuw-Dordrecht,Drenthe,52.74833,6.96806,1370
733,Nieuw-Schoonebeek,Drenthe,52.64833,6.98611,780
734,Nieuw-Weerdinge,Drenthe,52.855,6.98889,0
735,Roswinkel,Drenthe,52.8375,7.03889,0
736,Schoonebeek,Drenthe,52.6625,6.88472,3845
737,Veenoord,Drenthe,52.71087,6.84869,2175
738,Weiteveen,Drenthe,52.6725,6.9875,1510
739,Zandpol,Drenthe,52.69417,6.86528,465
740,Zwartemeer,Drenthe,52.71917,7.04167,0
741,"Alteveer gem Hoogeveen",Drenthe,52.68346,6.5018,0
742,Elim,Drenthe,52.68083,6.58056,0
743,Fluitenberg,Drenthe,52.73583,6.45417,0
744,Hollandscheveld,Drenthe,52.70583,6.53889,0
745,Hoogeveen,Drenthe,52.7225,6.47639,38754
746,Nieuweroord,Drenthe,52.72667,6.5625,0
747,Nieuwlande,Drenthe,52.69583,6.61389,0
748,Noordscheschut,Drenthe,52.72417,6.53611,0
749,Pesse,Drenthe,52.7725,6.45417,0
750,Stuifzand,Drenthe,52.7475,6.5,0
751,Tiendeveen,Drenthe,52.7475,6.54444,0
752,Broekhuizen,Drenthe,52.695,6.26667,120
753,"De Schiphorst",Drenthe,52.68167,6.25,75
754,Meppel,Drenthe,52.69583,6.19444,30697
755,Nijeveen,Drenthe,52.73333,6.16806,0
756,Rogat,Drenthe,52.68833,6.26528,125
757,Balinge,Drenthe,52.81083,6.62917,90
758,Beilen,Drenthe,52.86333,6.51389,9495
759,Bovensmilde,Drenthe,52.97583,6.48194,0
760,Bruntinge,Drenthe,52.81667,6.58333,0
761,Drijber,Drenthe,52.7925,6.53889,115
762,Elp,Drenthe,52.88167,6.64583,330
763,Eursinge,Drenthe,52.8375,6.60694,65
764,Garminge,Drenthe,52.82,6.625,80
765,Hijken,Drenthe,52.895,6.49722,640
766,Hoogersmilde,Drenthe,52.90583,6.39444,0
767,Hooghalen,Drenthe,52.92083,6.53889,810
768,Mantinge,Drenthe,52.80417,6.61528,185
769,Nieuw-Balinge,Drenthe,52.76667,6.60694,765
770,Nieuweroord,Drenthe,52.72667,6.5625,0
771,Oranje,Drenthe,52.9075,6.44722,395
772,Orvelte,Drenthe,52.84417,6.65972,75
773,Smilde,Drenthe,52.94833,6.44861,0
774,Spier,Drenthe,52.81917,6.46667,170
775,Stuifzand,Drenthe,52.7475,6.5,0
776,Tiendeveen,Drenthe,52.7475,6.54444,0
777,Westerbork,Drenthe,52.85,6.60833,4605
778,Wijster,Drenthe,52.81667,6.51806,780
779,Witteveen,Drenthe,52.81333,6.66111,400
780,Zuidveld,Drenthe,52.86667,6.63611,75
781,Zwiggelte,Drenthe,52.87167,6.58611,220
782,Alteveer,Drenthe,53.11167,6.43472,0
783,Een,Drenthe,53.07667,6.39583,535
784,Een-West,Drenthe,53.085,6.33889,0
785,Foxwolde,Drenthe,53.16,6.45972,150
786,"Huis ter Heide",Drenthe,53.02074,6.48224,0
787,Langelo,Drenthe,53.09333,6.44583,195
788,Leutingewolde,Drenthe,53.15833,6.43194,130
789,Lieveren,Drenthe,53.11583,6.45278,125
790,Matsloot,Drenthe,53.20475,6.48786,0
791,Nietap,Drenthe,53.15917,6.4,870
792,Nieuw-Roden,Drenthe,53.13167,6.39722,1300
793,Norg,Drenthe,53.06667,6.45833,3290
794,Peest,Drenthe,53.05917,6.49722,80
795,Peize,Drenthe,53.14667,6.49722,4295
796,Roden,Drenthe,53.1375,6.42083,7030
797,Roderesch,Drenthe,53.115,6.42361,245
798,Roderwolde,Drenthe,53.16833,6.46944,300
799,Steenbergen,Drenthe,53.1,6.40833,85
800,Veenhuizen,Drenthe,53.03167,6.39583,950
801,Westervelde,Drenthe,53.05333,6.44167,165
802,Zuidvelde,Drenthe,53.04583,6.45833,80
803,Bunne,Drenthe,53.1175,6.53333,130
804,"De Groeve",Drenthe,53.11417,6.71528,360
805,"De Punt",Drenthe,53.11667,6.60278,200
806,Donderen,Drenthe,53.09583,6.54583,370
807,Eelde,Drenthe,53.13583,6.5625,6450
808,Eelderwolde,Drenthe,53.17583,6.54306,295
809,Midlaren,Drenthe,53.11,6.67778,185
810,Oudemolen,Drenthe,53.05,6.63889,50
811,Paterswolde,Drenthe,53.145,6.56528,3655
812,Taarlo,Drenthe,53.03333,6.62639,75
813,Tynaarlo,Drenthe,53.0775,6.61667,1530
814,Vries,Drenthe,53.07417,6.57778,3915
815,Winde,Drenthe,53.1275,6.52778,75
816,Yde,Drenthe,53.11583,6.59306,775
817,Zeegse,Drenthe,53.06833,6.64583,200
818,Zeijen,Drenthe,53.0475,6.54583,737
819,Zuidlaarderveen,Drenthe,53.10333,6.74861,265
820,Zuidlaren,Drenthe,53.09417,6.68194,3905
821,Ansen,Drenthe,52.78083,6.33611,250
822,Boschoord,Drenthe,52.89813,6.22676,0
823,Darp,Drenthe,52.775,6.20417,615
824,Diever,Drenthe,52.85417,6.31806,2175
825,Dieverbrug,Drenthe,52.84667,6.34167,260
826,Doldersum,Drenthe,52.88583,6.24444,30
827,Dwingeloo,Drenthe,52.83417,6.36944,2430
828,Frederiksoord,Drenthe,52.84344,6.18723,140
829,Geeuwenbrug,Drenthe,52.87083,6.37222,270
830,Havelte,Drenthe,52.76941,6.24015,3060
831,Havelterberg,Drenthe,52.77417,6.18194,190
832,Hoogersmilde,Drenthe,52.90583,6.39444,0
833,Nijensleek,Drenthe,52.83333,6.15833,425
834,"Oude Willem",Drenthe,52.8975,6.30833,0
835,Pesse,Drenthe,52.7725,6.45417,0
836,Ruinen,Drenthe,52.7625,6.35417,2610
837,Spier,Drenthe,52.81917,6.46667,170
838,Uffelte,Drenthe,52.79,6.28056,1235
839,Vledder,Drenthe,52.85583,6.20833,1815
840,Vledderveen,Drenthe,52.87583,6.1875,230
841,Wapse,Drenthe,52.85917,6.26667,495
842,Wapserveen,Drenthe,52.82583,6.21806,0
843,Wateren,Drenthe,52.91333,6.27917,0
844,Wilhelminaoord,Drenthe,52.85583,6.16389,780
845,Wittelte,Drenthe,52.82889,6.30774,110
846,Zorgvlied,Drenthe,52.92167,6.25556,160
847,Aadorp,Overijssel,52.37667,6.62917,0
848,Almelo,Overijssel,52.35667,6.6625,72725
849,Bornerbroek,Overijssel,52.30917,6.65417,970
850,Borne,Overijssel,52.30136,6.7482,20550
851,Hertme,Overijssel,52.32083,6.75972,290
852,Zenderen,Overijssel,52.32417,6.72361,980
853,Dalfsen,Overijssel,52.51167,6.25694,26575
854,Lemelerveld,Overijssel,52.44583,6.34167,0
855,Nieuwleusen,Overijssel,52.5825,6.28194,0
856,Bathmen,Overijssel,52.25,6.2875,0
857,Colmschate,Overijssel,52.245,6.22917,0
858,Deventer,Overijssel,52.255,6.16389,97331
859,Diepenveen,Overijssel,52.28917,6.15278,0
860,Lettele,Overijssel,52.2775,6.27361,0
861,Okkenbroek,Overijssel,52.29833,6.31944,290
862,Schalkhaar,Overijssel,52.26833,6.19444,4610
863,Agelo,Overijssel,52.3925,6.8875,0
864,Denekamp,Overijssel,52.3775,7.00694,0
865,Deurningen,Overijssel,52.30083,6.8375,0
866,Lattrop-Breklenkamp,Overijssel,52.44318,6.98581,0
867,Nutter,Overijssel,52.42417,6.88056,0
868,Ootmarsum,Overijssel,52.40833,6.90139,4450
869,"Oud Ootmarsum",Overijssel,52.4175,6.90833,340
870,Rossum,Overijssel,52.35167,6.92222,1355
871,Saasveld,Overijssel,52.33167,6.80694,660
872,Tilligte,Overijssel,52.40583,6.95139,741
873,Weerselo,Overijssel,52.35167,6.85694,700
874,Enschede,Overijssel,52.21833,6.89583,153655
875,Haaksbergen,Overijssel,52.15667,6.73889,24137
876,Ane,Overijssel,52.61417,6.65139,0
877,Anerveen,Overijssel,52.63167,6.65694,0
878,Anevelde,Overijssel,52.5975,6.65278,0
879,Balkbrug,Overijssel,52.59917,6.39444,0
880,Bergentheim,Overijssel,52.52667,6.61389,0
881,Brucht,Overijssel,52.55083,6.60972,285
882,Bruchterveld,Overijssel,52.53083,6.66111,0
883,Collendoorn,Overijssel,52.59417,6.60417,350
884,"De Krim",Overijssel,52.64917,6.61806,250
885,Dedemsvaart,Overijssel,52.6,6.45833,0
886,"Den Velde",Overijssel,52.60167,6.69583,0
887,Diffelen,Overijssel,52.5225,6.55972,130
888,Gramsbergen,Overijssel,52.60917,6.67222,0
889,Hardenberg,Overijssel,52.57583,6.61944,57909
890,Heemserveen,Overijssel,52.58167,6.56667,310
891,Holtheme,Overijssel,52.6125,6.68889,0
892,Holthone,Overijssel,52.64083,6.68472,0
893,Hoogenweg,Overijssel,52.5675,6.6625,410
894,Kloosterhaar,Overijssel,52.49667,6.66944,0
895,Loozen,Overijssel,52.59417,6.66528,0
896,Lutten,Overijssel,52.61083,6.57361,0
897,Mariënberg,Overijssel,52.51167,6.57639,0
898,Radewijk,Overijssel,52.57167,6.70972,625
899,Rheeze,Overijssel,52.54833,6.58194,285
900,Rheezerveen,Overijssel,52.56583,6.525,635
901,Schuinesloot,Overijssel,52.64667,6.55694,0
902,Sibculo,Overijssel,52.48167,6.6375,0
903,Slagharen,Overijssel,52.62917,6.55556,0
904,Venebrugge,Overijssel,52.56083,6.67361,115
905,Daarle,Overijssel,52.43417,6.5375,855
906,Daarlerveen,Overijssel,52.4425,6.57639,0
907,Haarle,Overijssel,52.40417,6.83889,0
908,Hellendoorn,Overijssel,52.38833,6.45139,660
909,Nijverdal,Overijssel,52.36,6.46806,0
910,Hengelo,Overijssel,52.26583,6.79306,80809
911,"Ambt Delden",Overijssel,52.27015,6.63969,0
912,Bentelo,Overijssel,52.22417,6.68333,730
913,Delden,Overijssel,52.26,6.71111,6920
914,Diepenheim,Overijssel,52.2,6.55556,1900
915,Goor,Overijssel,52.23333,6.58611,11460
916,Hengevelde,Overijssel,52.19917,6.63611,1510
917,Markelo,Overijssel,52.235,6.49861,3785
918,'s-Heerenbroek,Overijssel,52.53541,6.0148,0
919,Grafhorst,Overijssel,52.5825,5.93333,1015
920,IJsselmuiden,Overijssel,52.5649,5.92901,0
921,Kampen,Overijssel,52.555,5.91111,48980
922,Kamperveen,Overijssel,52.50797,5.93056,825
923,Mastenbroek,Overijssel,52.575,6.02361,0
924,Wilsum,Overijssel,52.52833,5.96667,815
925,Zalk,Overijssel,52.52083,6.00833,475
926,Beuningen,Overijssel,52.35917,6.99861,0
927,"de Lutte",Overijssel,52.31417,6.98889,0
928,Glane,Overijssel,52.2325,7.00278,0
929,Losser,Overijssel,52.26083,7.00417,22431
930,Overdinkel,Overijssel,52.23583,7.0375,0
931,Deurningen,Overijssel,52.30083,6.8375,0
932,Oldenzaal,Overijssel,52.31333,6.92917,31410
933,Marle,Overijssel,52.42417,6.48056,550
934,Olst,Overijssel,52.3375,6.10972,4780
935,Welsum,Overijssel,52.52167,6.29028,0
936,Wesepe,Overijssel,52.33083,6.2125,0
937,Wijhe,Overijssel,52.38667,6.13472,5640
938,Arriën,Overijssel,52.52583,6.44861,0
939,Beerze,Overijssel,52.51333,6.52917,0
940,Beerzerveld,Overijssel,52.49333,6.57361,0
941,Dalmsholte,Overijssel,52.47583,6.36389,0
942,Giethmen,Overijssel,52.49417,6.40278,0
943,Lemele,Overijssel,52.4525,6.41528,0
944,Ommen,Overijssel,52.52083,6.42083,11820
945,Stegeren,Overijssel,52.52417,6.50833,0
946,Vilsteren,Overijssel,52.51083,6.35139,0
947,Vinkenbuurt,Overijssel,52.57667,6.35139,0
948,Witharen,Overijssel,52.56167,6.39583,0
949,Broekland,Overijssel,52.36083,6.19861,0
950,Heeten,Overijssel,52.33167,6.27917,0
951,Heino,Overijssel,52.43661,6.23282,6459
952,"Laag Zuthem",Overijssel,52.46,6.17083,281
953,Lierderholthuis,Overijssel,52.43667,6.19167,176
954,Luttenberg,Overijssel,52.40583,6.36806,0
955,Mariënheem,Overijssel,52.38333,6.32222,0
956,Nieuw-Heeten,Overijssel,52.32,6.35139,0
957,Raalte,Overijssel,52.38583,6.275,20015
958,Holten,Overijssel,52.57083,6.1125,0
959,Rijssen,Overijssel,52.30667,6.51806,0
960,IJhorst,Overijssel,52.65917,6.29167,780
961,Punthorst,Overijssel,52.61417,6.2625,0
962,Rouveen,Overijssel,52.61417,6.18472,0
963,Staphorst,Overijssel,52.645,6.21111,15765
964,Baarlo,Overijssel,52.73833,5.95,0
965,Baars,Overijssel,52.81333,6.09167,0
966,Basse,Overijssel,52.80417,6.03194,95
967,Belt-Schutsloot,Overijssel,52.67167,6.06389,560
968,Blankenham,Overijssel,52.76417,5.89583,0
969,Blokzijl,Overijssel,52.72667,5.96111,1110
970,"De Bult",Overijssel,52.81333,6.12917,0
971,"De Pol",Overijssel,52.82,6.08056,0
972,Eesveen,Overijssel,52.82417,6.14028,370
973,Giethoorn,Overijssel,52.72096,6.07827,0
974,IJsselham,Overijssel,52.80833,5.95694,0
975,Kalenberg,Overijssel,52.77667,5.95417,190
976,Kallenkote,Overijssel,52.79833,6.17917,290
977,Kuinre,Overijssel,52.7875,5.84028,795
978,Marijenkampen,Overijssel,52.81417,6.05694,0
979,Nederland,Overijssel,52.755,5.96528,10
980,Oldemarkt,Overijssel,52.82083,5.975,2435
981,Onna,Overijssel,52.775,6.14722,100
982,Ossenzijl,Overijssel,52.80917,5.91806,480
983,Paasloo,Overijssel,52.81333,6.01528,0
984,Scheerwolde,Overijssel,52.7575,6.01389,340
985,"Sint Jansklooster",Overijssel,52.6775,6.00556,1190
986,Steenwijk,Overijssel,52.7875,6.12083,17138
987,Steenwijkerwold,Overijssel,52.80417,6.06389,1720
988,Tuk,Overijssel,52.79667,6.09444,1615
989,Vollenhove,Overijssel,52.68083,5.95417,3955
990,Wanneperveen,Overijssel,52.705,6.12222,295
991,Wetering,Overijssel,52.76333,5.99306,165
992,Willemsoord,Overijssel,52.825,6.05972,585
993,"Witte Paarden",Overijssel,52.80917,6.07778,150
994,Zuidveen,Overijssel,52.7775,6.10694,570
995,Albergen,Overijssel,52.37083,6.7625,0
996,Fleringen,Overijssel,52.3825,6.80556,0
997,Geesteren,Overijssel,52.42083,6.73611,0
998,Haarle,Overijssel,52.40417,6.83889,0
999,Harbrinkhoek,Overijssel,52.385,6.71806,0
1000,Hezingen,Overijssel,52.44167,6.85556,0
1001,Langeveen,Overijssel,52.46333,6.71806,0
1002,Mander,Overijssel,52.44333,6.825,0
1003,Manderveen,Overijssel,52.44417,6.78056,0
1004,Mariaparochie,Overijssel,52.38167,6.70694,255
1005,Reutum,Overijssel,52.39083,6.84444,0
1006,Tubbergen,Overijssel,52.4075,6.78472,20334
1007,Vasse,Overijssel,52.435,6.83194,0
1008,Bruinehaar,Overijssel,52.47,6.70417,0
1009,"Den Ham",Overijssel,52.46583,6.49583,1830
1010,Geerdijk,Overijssel,52.47667,6.57083,360
1011,Kloosterhaar,Overijssel,52.49667,6.66944,0
1012,Sibculo,Overijssel,52.48167,6.6375,0
1013,Vriezenveen,Overijssel,52.40833,6.62222,12310
1014,Vroomshoop,Overijssel,52.46083,6.56528,8480
1015,Westerhaar-Vriezenveensewijk,Overijssel,52.45583,6.62361,4470
1016,Enter,Overijssel,52.29417,6.57778,0
1017,"Hoge Hexel",Overijssel,52.3975,6.5625,0
1018,Notter,Overijssel,52.335,6.52083,0
1019,Wierden,Overijssel,52.35917,6.59306,23244
1020,Zuna,Overijssel,52.33417,6.50278,0
1021,Genemuiden,Overijssel,52.62333,6.04028,0
1022,Hasselt,Overijssel,52.59267,6.09527,6959
1023,Mastenbroek,Overijssel,52.575,6.02361,0
1024,Zwartsluis,Overijssel,52.64083,6.06944,0
1025,Zwolle,Overijssel,52.5125,6.09444,111805
1026,Almere,Flevoland,52.37025,5.21413,176432
1027,Biddinghuizen,Flevoland,52.455,5.69306,5010
1028,Dronten,Flevoland,52.525,5.71806,28073
1029,Swifterbant,Flevoland,52.56833,5.64306,0
1030,Lelystad,Flevoland,52.49833,5.41944,0
1031,Bant,Flevoland,52.76833,5.75,0
1032,Creil,Flevoland,52.76417,5.65972,0
1033,Emmeloord,Flevoland,52.71083,5.74861,46409
1034,Ens,Flevoland,52.63667,5.82778,3174
1035,Espel,Flevoland,52.72417,5.64167,0
1036,Kraggenburg,Flevoland,52.6625,5.9,0
1037,Luttelgeest,Flevoland,52.74333,5.85278,0
1038,Marknesse,Flevoland,52.70833,5.87083,0
1039,Nagele,Flevoland,52.64417,5.725,0
1040,Rutten,Flevoland,52.80497,5.69796,0
1041,Schokland,Flevoland,52.63481,5.77739,8
1042,Tollebeek,Flevoland,52.6775,5.675,0
1043,Urk,Flevoland,52.6625,5.60139,17345
1044,Zeewolde,Flevoland,52.33,5.54167,19022
1045,Aalten,Gelderland,51.925,6.58056,19141
1046,Bredevoort,Gelderland,51.94167,6.62083,1405
1047,"De Heurne",Gelderland,51.88917,6.49167,0
1048,Dinxperlo,Gelderland,51.86417,6.4875,0
1049,Apeldoorn,Gelderland,52.21,5.96944,136670
1050,Beekbergen,Gelderland,52.16,5.96389,2545
1051,"Beemte Broekland",Gelderland,52.256,5.98974,1000
1052,Hoenderloo,Gelderland,52.1175,5.87917,730
1053,"Hoog Soeren",Gelderland,52.2184,5.8731,180
1054,Klarenbeek,Gelderland,52.1675,6.0625,565
1055,Lieren,Gelderland,52.1625,5.98889,570
1056,Loenen,Gelderland,52.1175,6.01944,2135
1057,"Radio Kootwijk",Gelderland,52.17417,5.82639,120
1058,Uddel,Gelderland,52.25917,5.78056,1865
1059,Ugchelen,Gelderland,52.18464,5.93177,3475
1060,"Wenum Wiesel",Gelderland,52.255,5.96389,335
1061,Arnhem,Gelderland,51.98,5.91111,141674
1062,Achterveld,Gelderland,52.13915,5.5208,0
1063,Barneveld,Gelderland,52.14,5.58472,28640
